Hour,WEC_SDGE_biomass_1.0,WEC_SDGE_hydroelectric_pumped_storage_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_2.0,WEC_SDGE_natural_gas_fired_combined_cycle_3.0,WEC_SDGE_natural_gas_fired_combined_cycle_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_1.0,WEC_SDGE_natural_gas_fired_combustion_turbine_2.0,WEC_SDGE_natural_gas_fired_combustion_turbine_3.0,WEC_SDGE_natural_gas_fired_combustion_turbine_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_5.0,WEC_SDGE_natural_gas_fired_combustion_turbine_6.0,WEC_SDGE_natural_gas_fired_combustion_turbine_7.0,WEC_SDGE_natural_gas_fired_combustion_turbine_8.0,WEC_SDGE_natural_gas_fired_combustion_turbine_9.0,WEC_SDGE_natural_gas_fired_combustion_turbine_10.0,WEC_SDGE_natural_gas_fired_combustion_turbine_11.0,WEC_SDGE_natural_gas_fired_combustion_turbine_12.0,WEC_SDGE_onshore_wind_turbine_1.0,WEC_SDGE_small_hydroelectric_1.0,WEC_SDGE_solar_photovoltaic_1.0,WEC_SDGE_naturalgas_ccccsavgcf_0.0,WEC_SDGE_naturalgas_ccavgcf_0.0,WEC_SDGE_naturalgas_ctavgcf_0.0,WEC_SDGE_battery_0.0,WEC_SDGE_naturalgas_ccs100_0.0,WEC_SDGE_landbasedwind_ltrg1_1.0,WEC_SDGE_landbasedwind_ltrg1_2.0,WEC_SDGE_utilitypv_losangeles_1.0,WEC_SDGE_utilitypv_losangeles_2.0
1103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8183,0.2167,0.4701,1,1,1,1,1,0.823425412,0.865496993,0.412523091,0.484710932
1104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7533,0.2167,0.3975,1,1,1,1,1,0.654402614,0.866555572,0.393471926,0.513993502
1105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7184,0.2167,0.195,1,1,1,1,1,0.463831902,0.802829087,0.16576165,0.283836305
1106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6631,0.2167,0.0156,1,1,1,1,1,0.37737596,0.764930964,0.00822839,0.049910121
1107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7031,0.2167,0,1,1,1,1,1,0.482259184,0.818156719,0,0
1108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4088,0.2167,0,1,1,1,1,1,0.191249341,0.60902822,0,0
1109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.144,0.2167,0,1,1,1,1,1,0.155500799,0.279586375,0,0
1110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0854,0.2167,0,1,1,1,1,1,0.113896109,0.111092314,0,0
1111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1313,0.2167,0,1,1,1,1,1,0.10915298,0.148154452,0,0
1112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1977,0.2167,0,1,1,1,1,1,0.280454427,0.222795978,0,0
1113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2014,0.2167,0,1,1,1,1,1,0.271989822,0.229248524,0,0
1114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0789,0.2167,0,1,1,1,1,1,0.15516834,0.085469067,0,0
1115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1071,0.2167,0,1,1,1,1,1,0.251211464,0.102213368,0,0
1116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1626,0.2167,0,1,1,1,1,1,0.228646666,0.209937155,0,0
1117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2537,0.2167,0,1,1,1,1,1,0.333402544,0.3122949,0,0
1118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3529,0.2167,0,1,1,1,1,1,0.388364315,0.421447098,0,0
1119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3246,0.2167,0,1,1,1,1,1,0.299791992,0.311098844,0,0
1120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.289,0.2167,0.0946,1,1,1,1,1,0.376192033,0.31557703,0.143832386,0.157111838
1121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4671,0.2167,0.3206,1,1,1,1,1,0.589960277,0.514754176,0.445557535,0.433692932
1122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5101,0.2167,0.5277,1,1,1,1,1,0.604398489,0.637283742,0.732182741,0.699342012
1123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6528,0.2167,0.6068,1,1,1,1,1,0.689241767,0.785865426,0.84973824,0.799566269
1124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.657,0.2167,0.6622,1,1,1,1,1,0.640980721,0.750806808,0.904940724,0.90695399
1125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6533,0.2167,0.6526,1,1,1,1,1,0.499922723,0.715320945,0.714667916,0.843306541
1126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.698,0.2167,0.6944,1,1,1,1,1,0.468677163,0.750342965,0.791147351,0.877867579
1127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3959,0.2167,0.677,1,1,1,1,1,0.413322508,0.469276071,0.89966011,0.900737345
1128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4533,0.2167,0.5351,1,1,1,1,1,0.414257258,0.543292165,0.744204044,0.734418333
1129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2977,0.2167,0.396,1,1,1,1,1,0.352499574,0.316767186,0.484605134,0.525961936
1130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3925,0.2167,0.1714,1,1,1,1,1,0.545404434,0.448074102,0.280938745,0.268486023
1131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4105,0.2167,0,1,1,1,1,1,0.624639988,0.482600838,0,0
1132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4293,0.2167,0,1,1,1,1,1,0.533195734,0.651506007,0,0
1133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5648,0.2167,0,1,1,1,1,1,0.564830065,0.768415213,0,0
1134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.681,0.2167,0,1,1,1,1,1,0.507698298,0.809659541,0,0
1135,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6944,0.2167,0,1,1,1,1,1,0.518814385,0.816537321,0,0
1136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5749,0.2167,0,1,1,1,1,1,0.659169197,0.724855542,0,0
1137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5258,0.2167,0,1,1,1,1,1,0.684293866,0.688679934,0,0
1138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.315,0.2167,0,1,1,1,1,1,0.463339686,0.399004817,0,0
1139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5661,0.2167,0,1,1,1,1,1,0.675158322,0.764124393,0,0
1140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4967,0.2167,0,1,1,1,1,1,0.531938851,0.727023244,0,0
1141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2553,0.2167,0,1,1,1,1,1,0.332133859,0.420721591,0,0
1142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1157,0.2167,0,1,1,1,1,1,0.209737182,0.213555336,0,0
1143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2407,0.2167,0,1,1,1,1,1,0.455226123,0.390567958,0,0
1144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5135,0.2167,0.2044,1,1,1,1,1,0.527352452,0.691390634,0.339699805,0.331970036
1145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333,0.2167,0.4552,1,1,1,1,1,0.299103528,0.574754238,0.679044306,0.671518207
1146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0428,0.2167,0.6148,1,1,1,1,1,0.067136869,0.095282406,0.873298407,0.864765882
1147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0092,0.2167,0.6922,1,1,1,1,1,0.038116291,0.00489599,0.975566506,0.96174705
1148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0125,0.2167,0.7454,1,1,1,1,1,0.066551141,0.010971246,0.984257996,0.976657629
1149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0267,0.2167,0.7544,1,1,1,1,1,0.056594223,0.008415505,0.999842167,0.994026184
1150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0177,0.2167,0.7717,1,1,1,1,1,0.024065997,0.00442641,1,0.999939799
1151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0068,0.2167,0.7162,1,1,1,1,1,0.032342799,0.004675264,0.967263877,0.959646702
1152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0011,0.2167,0.6298,1,1,1,1,1,0.0267912,0,0.849918365,0.823990047
1153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0114,0.2167,0.4643,1,1,1,1,1,0.012255346,0.023421984,0.664283752,0.665431678
1154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0858,0.2167,0.2141,1,1,1,1,1,0.02198758,0.115790203,0.33816582,0.338333756
1155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1479,0.2167,0,1,1,1,1,1,0.080651984,0.198600382,0,0
1156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.107,0.2167,0,1,1,1,1,1,0.096619256,0.101570219,0,0
1157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0383,0.2167,0,1,1,1,1,1,0.182910442,0.027392842,0,0
1158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0761,0.2167,0,1,1,1,1,1,0.318467528,0.05316335,0,0
1159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2113,0.2167,0,1,1,1,1,1,0.458428711,0.154554367,0,0
1160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2735,0.2167,0,1,1,1,1,1,0.498809963,0.200192809,0,0
1161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1581,0.2167,0,1,1,1,1,1,0.47016713,0.092611551,0,0
1162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1035,0.2167,0,1,1,1,1,1,0.378127068,0.052068032,0,0
1163,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0157,0.2167,0,1,1,1,1,1,0.13957122,0.002986666,0,0
1164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0049,0.2167,0,1,1,1,1,1,0.059877485,0.003735349,0,0
1165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0242,0.2167,0,1,1,1,1,1,0.086088002,0.02353649,0,0
1166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1893,0.2167,0,1,1,1,1,1,0.362194747,0.134858176,0,0
1167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1831,0.2167,0,1,1,1,1,1,0.450926483,0.118115447,0,0
1168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0792,0.2167,0.2027,1,1,1,1,1,0.316790581,0.037622862,0.367347628,0.325708091
1169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0176,0.2167,0.4572,1,1,1,1,1,0.121903703,0.002654618,0.697343111,0.677938581
1170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2167,0.6149,1,1,1,1,1,0.001046592,0,0.881259143,0.859844506
1171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0001,0.2167,0.7136,1,1,1,1,1,0,0,0.969770193,0.960391521
1172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0003,0.2167,0.7451,1,1,1,1,1,0.004828462,0.000502301,0.996161938,0.989641905
1173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0154,0.2167,0.7565,1,1,1,1,1,0.015060456,0.013910778,0.999297023,0.996698856
1174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0522,0.2167,0.7779,1,1,1,1,1,0.059152406,0.048898123,1,1
1175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.077,0.2167,0.7324,1,1,1,1,1,0.048335277,0.065411881,0.987946868,0.979216218
1176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2116,0.2167,0.6285,1,1,1,1,1,0.116350725,0.192999288,0.883268178,0.875079513
1177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2201,0.2167,0.4552,1,1,1,1,1,0.151847839,0.196942359,0.683658242,0.669772506
1178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2864,0.2167,0.1716,1,1,1,1,1,0.199997574,0.230183169,0.323869646,0.327990413
1179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2814,0.2167,0,1,1,1,1,1,0.164259106,0.241989881,0,0
1180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2629,0.2167,0,1,1,1,1,1,0.266953051,0.197726488,0,0
1181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2423,0.2167,0,1,1,1,1,1,0.228787392,0.19679758,0,0
1182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4675,0.2167,0,1,1,1,1,1,0.544189751,0.458692789,0,0
1183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3839,0.2167,0,1,1,1,1,1,0.541404545,0.358070135,0,0
1184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3584,0.2167,0,1,1,1,1,1,0.651562095,0.338785172,0,0
1185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4426,0.2167,0,1,1,1,1,1,0.686267376,0.440526515,0,0
1186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.556,0.2167,0,1,1,1,1,1,0.77349937,0.551878691,0,0
1187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6281,0.2167,0,1,1,1,1,1,0.781854928,0.630469143,0,0
1188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5771,0.2167,0,1,1,1,1,1,0.751348615,0.598309636,0,0
1189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6845,0.2167,0,1,1,1,1,1,0.83680135,0.731052101,0,0
1190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5672,0.2167,0,1,1,1,1,1,0.776849627,0.601695418,0,0
1191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.487,0.2167,0,1,1,1,1,1,0.810887575,0.478664339,0,0
1192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4747,0.2167,0.1686,1,1,1,1,1,0.785949588,0.461032599,0.202557117,0.119474992
1193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3446,0.2167,0.3834,1,1,1,1,1,0.594056368,0.321148694,0.462942243,0.393369794
1194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3068,0.2167,0.5359,1,1,1,1,1,0.515065789,0.25317353,0.674891233,0.561704636
1195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2395,0.2167,0.6112,1,1,1,1,1,0.50997287,0.15062657,0.63118732,0.692765117
1196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1958,0.2167,0.671,1,1,1,1,1,0.505418539,0.131579176,0.81923914,0.763726234
1197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2814,0.2167,0.6852,1,1,1,1,1,0.601856887,0.219038546,0.803665519,0.827043712
1198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.31,0.2167,0.6668,1,1,1,1,1,0.595437288,0.265085042,0.819695354,0.848882735
1199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3676,0.2167,0.5906,1,1,1,1,1,0.673009753,0.316569537,0.745463967,0.773610234
1200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2983,0.2167,0.5133,1,1,1,1,1,0.56782186,0.279502422,0.57928896,0.664355636
1201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3378,0.2167,0.3992,1,1,1,1,1,0.5908131,0.282210529,0.544818342,0.468705893
1202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2605,0.2167,0.1733,1,1,1,1,1,0.558166504,0.215932891,0.252502978,0.228983507
1203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3067,0.2167,0,1,1,1,1,1,0.579145968,0.293564916,0,0
1204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3047,0.2167,0,1,1,1,1,1,0.615982354,0.287552714,0,0
1205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1781,0.2167,0,1,1,1,1,1,0.485470444,0.177304581,0,0
1206,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1743,0.2167,0,1,1,1,1,1,0.490194678,0.145799339,0,0
1207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1308,0.2167,0,1,1,1,1,1,0.438635856,0.104173049,0,0
1208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1014,0.2167,0,1,1,1,1,1,0.363924235,0.104530215,0,0
1209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0782,0.2167,0,1,1,1,1,1,0.30105409,0.055392426,0,0
1210,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0682,0.2167,0,1,1,1,1,1,0.259038061,0.054963335,0,0
1211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06,0.2167,0,1,1,1,1,1,0.228801042,0.035606235,0,0
1212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0799,0.2167,0,1,1,1,1,1,0.251583755,0.053198203,0,0
1213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2392,0.2167,0,1,1,1,1,1,0.321534365,0.219891205,0,0
1214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0444,0.2167,0,1,1,1,1,1,0.212522626,0.014315673,0,0
1215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1405,0.2167,0,1,1,1,1,1,0.444683313,0.1311948,0,0
1216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2167,0.1499,1,1,1,1,1,0.155471057,0.011678501,0.174155667,0.241918236
1217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2167,0.387,1,1,1,1,1,0.034545161,0.001410307,0.535694718,0.543842316
1218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0011,0.2167,0.5137,1,1,1,1,1,0.00358633,0,0.760926604,0.771058679
1219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2167,0.5746,1,1,1,1,1,0.002525186,0,0.886563778,0.850578189
1220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0064,0.2167,0.5838,1,1,1,1,1,0.025990844,0,0.755810499,0.712348938
1221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0082,0.2167,0.5055,1,1,1,1,1,0.047290366,0.00016492,0.785332322,0.669718266
1222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0099,0.2167,0.5021,1,1,1,1,1,0.073937878,0,0.641668558,0.714066386
1223,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0027,0.2167,0.6147,1,1,1,1,1,0.057646833,0,0.816057324,0.762728751
1224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0102,0.2167,0.5407,1,1,1,1,1,0.066410854,0.011947989,0.710657477,0.691503227
1225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0124,0.2167,0.3832,1,1,1,1,1,0.045301501,0.020396926,0.561216652,0.576129198
1226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0001,0.2167,0.1504,1,1,1,1,1,0.065886132,0.000705154,0.243905276,0.238892555
1227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.2167,0,1,1,1,1,1,0.008276569,0,0,0
1228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0225,0.2167,0,1,1,1,1,1,0.003435858,0.031199714,0,0
1229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0475,0.2167,0,1,1,1,1,1,0.009435579,0.070888743,0,0
1230,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0151,0.2167,0,1,1,1,1,1,0.01016819,0.038741328,0,0
1231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0728,0.2167,0,1,1,1,1,1,0.039520383,0.132724494,0,0
1232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1531,0.2167,0,1,1,1,1,1,0.052674495,0.224614128,0,0
1233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0468,0.2167,0,1,1,1,1,1,0.036650255,0.074432448,0,0
1234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0287,0.2167,0,1,1,1,1,1,0.070657201,0.058515243,0,0
1235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0681,0.2167,0,1,1,1,1,1,0.071939915,0.112061083,0,0
1236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0867,0.2167,0,1,1,1,1,1,0.083352856,0.119301677,0,0
1237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1607,0.2167,0,1,1,1,1,1,0.221871436,0.227898717,0,0
1238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1572,0.2167,0,1,1,1,1,1,0.233268276,0.258252919,0,0
1239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.027,0.2167,0,1,1,1,1,1,0.230607793,0.010835906,0,0
1240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0182,0.2167,0.2124,1,1,1,1,1,0.151312083,0.009054577,0.362589598,0.34779197
1241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0925,0.2167,0.4502,1,1,1,1,1,0.087349877,0.176746175,0.684196472,0.67490077
1242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.053,0.2167,0.5662,1,1,1,1,1,0.014536457,0.071364678,0.865209937,0.839216888
1243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.271,0.2167,0.6425,1,1,1,1,1,0.136663437,0.306438684,0.942250252,0.926476598
1244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4295,0.2167,0.7335,1,1,1,1,1,0.234690845,0.492981553,0.970282435,0.968677998
1245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3458,0.2167,0.7474,1,1,1,1,1,0.188965052,0.370743394,0.9879812,0.984907866
1246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.37,0.2167,0.7505,1,1,1,1,1,0.202083424,0.411243916,0.997680545,0.994324386
1247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2144,0.2167,0.727,1,1,1,1,1,0.13666746,0.230992988,0.999839604,0.983873487
1248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2839,0.2167,0.6253,1,1,1,1,1,0.150131598,0.332277179,0.911844254,0.888843775
1249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2502,0.2167,0.4594,1,1,1,1,1,0.138467357,0.319518864,0.718317389,0.705011368
1250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.119,0.2167,0.1802,1,1,1,1,1,0.073061332,0.156561285,0.37959975,0.365274131
1251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1185,0.2167,0,1,1,1,1,1,0.05892368,0.174315169,0,0
1252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0555,0.2167,0,1,1,1,1,1,0.0050937,0.086989664,0,0
1253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0079,0.2167,0,1,1,1,1,1,0.053564683,0.035510667,0,0
1254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0634,0.2167,0,1,1,1,1,1,0.081740931,0.108022511,0,0
1255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.045,0.2167,0,1,1,1,1,1,0.050001599,0.055060491,0,0
1256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1384,0.2167,0,1,1,1,1,1,0.032784179,0.180222988,0,0
1257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0209,0.2167,0,1,1,1,1,1,0.019489225,0.032901946,0,0
1258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001,0.2167,0,1,1,1,1,1,0.044643756,0.018536841,0,0
1259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0082,0.2167,0,1,1,1,1,1,0.056313682,0.027037326,0,0
1260,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0065,0.2167,0,1,1,1,1,1,0.018040793,0.018535236,0,0
1261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0362,0.2167,0,1,1,1,1,1,0.007693405,0.060032263,0,0
1262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0253,0.2168,0,1,1,1,1,1,0.008296587,0.0366988,0,0
1263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0436,0.217,0,1,1,1,1,1,0.007311725,0.068131603,0,0
1264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.068,0.2171,0.1681,1,1,1,1,1,0.037297741,0.108600266,0.323950529,0.31578213
